[4838, 9747, 9748, 9757]
[4777, 9747, 9752, 9760]
[989, 9746, 9752, 9767]
[5237, 9747, 9753, 9755]
[1211, 9747, 9754, 9770]
[374, 9747, 9753, 9760]
[4833, 9747, 9751, 9758]
[1599, 9747, 9754, 9755]
[2105, 9746, 9754, 9759]
[3133, 9746, 9751, 9775]
[3715, 9746, 9748, 9755]
[5912, 9747, 9754, 9760]
[3811, 9747, 9754, 9755]
[2851, 9746, 9748, 9755]
[4430, 9747, 9754, 9771]
[2628, 9746, 9754, 9760]
[1640, 9747, 9754, 9763]
[1559, 9747, 9754, 9759]
[1555, 9747, 9752, 9755]
[1954, 9747, 9748, 9768]
[2481, 9747, 9754, 9771]
[4498, 9747, 9754, 9758]
[4442, 9746, 9754, 9764]
[914, 9746, 9748, 9757]
[4275, 9746, 9749, 9773]
[4382, 9747, 9752, 9758]
[2021, 9747, 9752, 9775]
[2783, 9747, 9754, 9767]
[2384, 9747, 9748, 9755]
[2171, 9747, 9754, 9760]
[5593, 9747, 9752, 9760]
[4507, 9747, 9754, 9760]
[2677, 9746, 9754, 9755]
[4870, 9747, 9752, 9766]
[3758, 9747, 9750, 9765]
[2601, 9747, 9749, 9767]
[3690, 9747, 9751, 9758]
[5809, 9747, 9748, 9756]
[1440, 9746, 9754, 9766]
[4186, 9747, 9750, 9765]
[1895, 9747, 9751, 9766]
[1699, 9747, 9753, 9773]
[4410, 9747, 9749, 9763]
[1196, 9747, 9750, 9765]
[5077, 9747, 9754, 9768]
[829, 9747, 9754, 9755]
[2976, 9747, 9748, 9757]
[1375, 9747, 9749, 9764]
[2208, 9747, 9752, 9758]
[6004, 9747, 9748, 9775]
[862, 9747, 9748, 9757]
[2429, 9746, 9752, 9775]
[3470, 9747, 9750, 9765]
[161, 9747, 9752, 9755]
[1839, 9746, 9753, 9755]
[2623, 9746, 9753, 9764]
[1038, 9746, 9750, 9765]
[3771, 9747, 9749, 9756]
[5081, 9747, 9748, 9768]
[2165, 9747, 9754, 9766]
[3290, 9747, 9752, 9755]
[4860, 9746, 9751, 9773]
[5042, 9747, 9748, 9768]
[5243, 9747, 9751, 9766]
[1694, 9747, 9748, 9763]
[4801, 9747, 9754, 9773]
[1566, 9747, 9754, 9760]
[3748, 9746, 9754, 9766]
[5340, 9746, 9753, 9769]
[65, 9746, 9753, 9755]
[3605, 9747, 9753, 9755]
[5780, 9747, 9753, 9769]
[1032, 9747, 9752, 9756]
[1179, 9746, 9749, 9767]
[5443, 9747, 9750, 9765]
[5747, 9746, 9749, 9773]
[169, 9746, 9751, 9766]
[498, 9747, 9749, 9760]
[1521, 9746, 9751, 9755]
[2178, 9747, 9751, 9755]
[1425, 9746, 9752, 9757]
[5621, 9747, 9754, 9755]
[3201, 9746, 9752, 9774]
[1985, 9747, 9754, 9760]
[4950, 9746, 9754, 9766]
[1260, 9747, 9751, 9773]
[1318, 9746, 9749, 9766]
[2239, 9746, 9752, 9766]
[4592, 9747, 9748, 9768]
[5448, 9747, 9754, 9758]
[882, 9747, 9753, 9764]
[2297, 9747, 9754, 9760]
[5656, 9747, 9751, 9758]
[4404, 9746, 9752, 9759]
[2846, 9747, 9750, 9765]
[238, 9746, 9754, 9756]
[5323, 9746, 9753, 9764]
[1529, 9747, 9754, 9763]
[1777, 9747, 9754, 9771]
[4334, 9746, 9753, 9766]
[118, 9746, 9752, 9773]
[949, 9747, 9749, 9766]
[5692, 9746, 9752, 9760]
[144, 9747, 9752, 9775]
[5244, 9747, 9748, 9768]
[1790, 9747, 9754, 9763]
[825, 9746, 9754, 9766]
[4079, 9746, 9754, 9756]
[2399, 9747, 9750, 9765]
[5799, 9747, 9748, 9756]
[4239, 9746, 9751, 9773]
[2275, 9746, 9749, 9767]
[5058, 9747, 9752, 9755]
[2115, 9747, 9749, 9760]
[2703, 9747, 9752, 9760]
[361, 9747, 9748, 9755]
[2488, 9747, 9753, 9767]
[3301, 9747, 9751, 9758]
[4459, 9747, 9752, 9760]
[4772, 9747, 9749, 9757]
[4933, 9747, 9753, 9764]
[1199, 9747, 9751, 9756]
[4172, 9746, 9754, 9755]
[5873, 9746, 9751, 9760]
[2341, 9747, 9752, 9766]
[4918, 9747, 9752, 9766]
[552, 9747, 9752, 9757]
[2998, 9747, 9751, 9770]
[3353, 9747, 9750, 9765]
[1533, 9747, 9748, 9765]
[1180, 9746, 9754, 9766]
[4277, 9747, 9754, 9755]
[1744, 9747, 9754, 9760]
[139, 9747, 9753, 9760]
[5856, 9747, 9753, 9757]
[4790, 9746, 9748, 9755]
[43, 9747, 9751, 9767]
[2786, 9746, 9754, 9770]
[321, 9747, 9754, 9755]
[2028, 9747, 9754, 9767]
[1390, 9747, 9749, 9766]
[4436, 9746, 9754, 9766]
[1791, 9747, 9752, 9762]
[5139, 9747, 9752, 9755]
[4948, 9747, 9752, 9775]
[3254, 9747, 9754, 9757]
[726, 9747, 9748, 9755]
[3704, 9747, 9750, 9765]
[3472, 9747, 9754, 9773]
[4210, 9747, 9754, 9756]
[4590, 9746, 9754, 9774]
[3602, 9746, 9754, 9764]
[3239, 9747, 9751, 9764]
[460, 9747, 9754, 9768]
[937, 9746, 9753, 9755]
[1239, 9746, 9752, 9758]
[1387, 9747, 9751, 9770]
[349, 9747, 9751, 9755]
[880, 9747, 9748, 9773]
[4086, 9746, 9754, 9774]
[4044, 9746, 9752, 9759]
[1553, 9747, 9754, 9755]
[4330, 9747, 9748, 9757]
[237, 9746, 9748, 9768]
[414, 9747, 9754, 9758]
[3769, 9747, 9750, 9762]
[3025, 9747, 9749, 9756]
[2159, 9747, 9754, 9763]
[2120, 9746, 9754, 9773]
[6038, 9747, 9754, 9768]
[1587, 9747, 9751, 9770]
[1964, 9747, 9754, 9757]
[201, 9747, 9754, 9759]
[3466, 9747, 9752, 9770]
[1975, 9747, 9748, 9768]
[5744, 9747, 9751, 9767]
[5310, 9747, 9752, 9759]
[3204, 9747, 9751, 9760]
[6011, 9747, 9754, 9755]
[2195, 9747, 9754, 9772]
[1130, 9746, 9752, 9766]
[859, 9747, 9753, 9769]
[3560, 9746, 9749, 9758]
[5363, 9747, 9752, 9759]
[3540, 9747, 9753, 9764]
[5811, 9747, 9752, 9755]
[746, 9747, 9748, 9768]
[2701, 9747, 9752, 9766]
[3329, 9747, 9748, 9756]
[2593, 9747, 9752, 9755]
[4534, 9747, 9754, 9759]
[3787, 9747, 9753, 9769]
[4179, 9746, 9752, 9766]
[3671, 9747, 9754, 9764]
[566, 9746, 9749, 9755]
[467, 9747, 9748, 9768]
[2402, 9746, 9749, 9760]
[562, 9747, 9754, 9755]
[1933, 9747, 9754, 9760]
[1538, 9747, 9752, 9764]
[5839, 9747, 9751, 9764]
[1415, 9747, 9754, 9771]
[2390, 9746, 9752, 9766]
[1240, 9747, 9748, 9757]
[4185, 9747, 9752, 9760]
[536, 9747, 9749, 9760]
[5696, 9746, 9753, 9763]
[668, 9746, 9752, 9766]
[4296, 9747, 9754, 9770]
[5145, 9747, 9749, 9757]
[1338, 9747, 9752, 9771]
[4392, 9746, 9751, 9770]
[1036, 9747, 9754, 9756]
[4189, 9746, 9750, 9765]
[5084, 9747, 9753, 9761]
[3511, 9747, 9748, 9755]
[3205, 9747, 9752, 9773]
[2949, 9747, 9749, 9775]
[4017, 9747, 9754, 9766]
[1049, 9746, 9754, 9755]
[5891, 9746, 9752, 9757]
[392, 9747, 9752, 9755]
[1452, 9747, 9750, 9765]
[707, 9747, 9752, 9755]
[5829, 9747, 9750, 9755]
[5620, 9747, 9749, 9758]
[3178, 9747, 9754, 9766]
[1233, 9746, 9754, 9755]
[5040, 9747, 9748, 9765]
[4425, 9747, 9749, 9755]
[4174, 9747, 9751, 9762]
[4346, 9747, 9752, 9760]
[3168, 9747, 9754, 9760]
[21, 9746, 9754, 9755]
[3979, 9747, 9749, 9767]
[2592, 9747, 9752, 9767]
[5146, 9746, 9748, 9768]
[4197, 9747, 9754, 9756]
[5916, 9746, 9749, 9757]
[3516, 9747, 9751, 9764]
[1770, 9746, 9752, 9760]
[1524, 9746, 9754, 9773]
[1395, 9747, 9749, 9758]
[598, 9746, 9754, 9773]
[1630, 9746, 9754, 9759]
[4167, 9747, 9754, 9759]
[2577, 9746, 9749, 9774]
[2702, 9747, 9754, 9760]
[5720, 9747, 9753, 9760]
[648, 9747, 9748, 9768]
[3791, 9747, 9749, 9760]
[3064, 9747, 9753, 9755]
[1191, 9747, 9750, 9762]
[127, 9747, 9754, 9760]
[1651, 9747, 9748, 9768]
[2070, 9747, 9754, 9764]
[5285, 9746, 9750, 9765]
[3876, 9747, 9752, 9773]
[3106, 9747, 9754, 9760]
[4665, 9747, 9748, 9771]
[4119, 9746, 9748, 9768]
[3877, 9747, 9751, 9775]
[2406, 9746, 9748, 9755]
[2984, 9746, 9753, 9773]
[835, 9747, 9750, 9765]
[1531, 9747, 9748, 9758]
[4331, 9747, 9752, 9760]
[27, 9747, 9754, 9758]
[4211, 9747, 9754, 9755]
[3345, 9747, 9752, 9766]
[2803, 9747, 9748, 9766]
[3308, 9746, 9749, 9760]
[3095, 9747, 9752, 9770]
[4843, 9747, 9752, 9773]
[2704, 9747, 9748, 9768]
[3781, 9746, 9751, 9766]
[3062, 9747, 9753, 9766]
[185, 9747, 9748, 9765]
[901, 9746, 9753, 9773]
[1013, 9746, 9751, 9764]
[3145, 9747, 9748, 9773]
[2360, 9747, 9748, 9768]
[4486, 9746, 9748, 9774]
[3451, 9746, 9754, 9766]
[2316, 9747, 9754, 9763]
[1339, 9747, 9748, 9775]
[3955, 9747, 9751, 9769]
[3672, 9747, 9752, 9766]
[5262, 9747, 9748, 9768]
[3056, 9747, 9753, 9760]
[5695, 9747, 9753, 9775]
[3949, 9747, 9751, 9755]
[5928, 9747, 9754, 9757]
[147, 9746, 9748, 9768]
[4888, 9747, 9753, 9764]
[1951, 9747, 9754, 9755]
[5537, 9747, 9754, 9766]
[4869, 9747, 9752, 9758]
[3341, 9747, 9748, 9760]
[5251, 9747, 9753, 9769]
[3055, 9747, 9748, 9767]
[2889, 9747, 9748, 9757]
[2824, 9747, 9748, 9756]
[3980, 9747, 9751, 9769]
[2640, 9746, 9752, 9760]
[4136, 9747, 9748, 9768]
[4312, 9747, 9748, 9767]
[2301, 9747, 9754, 9766]
[839, 9746, 9749, 9757]
[107, 9746, 9754, 9759]
[4046, 9747, 9748, 9766]
[1695, 9747, 9751, 9760]
[2078, 9747, 9754, 9760]
[1572, 9747, 9751, 9759]
[5617, 9746, 9748, 9764]
[4146, 9747, 9754, 9756]
[1269, 9747, 9752, 9758]
[2876, 9747, 9754, 9767]
[4012, 9746, 9754, 9756]
[1459, 9747, 9754, 9763]
[5189, 9747, 9748, 9768]
[421, 9747, 9748, 9765]
[2916, 9746, 9750, 9765]
[3422, 9747, 9754, 9767]
[1369, 9746, 9751, 9757]
[3156, 9747, 9749, 9760]
[1735, 9746, 9752, 9766]
[3434, 9747, 9748, 9755]
[1613, 9747, 9748, 9775]
[1974, 9747, 9754, 9755]
[4417, 9746, 9752, 9755]
[2130, 9747, 9750, 9765]
[4115, 9746, 9754, 9762]
[1118, 9747, 9754, 9767]
[1515, 9747, 9753, 9773]
[2495, 9746, 9751, 9766]
[202, 9746, 9754, 9755]
[2435, 9747, 9754, 9756]
[5798, 9747, 9753, 9759]
[3164, 9747, 9749, 9767]
[2825, 9746, 9754, 9755]
[2442, 9746, 9754, 9760]
[2991, 9746, 9748, 9764]
[382, 9746, 9754, 9757]
[3147, 9747, 9753, 9766]
[3139, 9746, 9754, 9758]
[2468, 9747, 9753, 9755]
[2773, 9747, 9751, 9766]
[2142, 9746, 9751, 9756]
[5172, 9747, 9752, 9760]
[2953, 9747, 9750, 9765]
[2688, 9747, 9752, 9762]
[897, 9746, 9754, 9768]
[4157, 9746, 9752, 9766]
[3890, 9747, 9748, 9762]
[4642, 9746, 9750, 9755]
[855, 9747, 9749, 9760]
[2794, 9747, 9754, 9755]
[3878, 9747, 9749, 9755]
[5279, 9746, 9752, 9755]
[3045, 9747, 9751, 9764]
[3700, 9747, 9754, 9767]
[4428, 9746, 9754, 9766]
[2755, 9746, 9750, 9765]
[5986, 9746, 9748, 9775]
[5806, 9747, 9752, 9766]
[4872, 9747, 9750, 9765]
[4420, 9747, 9751, 9769]
[3058, 9747, 9750, 9755]
[3137, 9747, 9748, 9768]
[502, 9747, 9752, 9767]
[5167, 9746, 9754, 9766]
[5922, 9747, 9754, 9760]
[5952, 9746, 9753, 9755]
[5116, 9746, 9751, 9760]
[3993, 9747, 9751, 9755]
[1060, 9747, 9754, 9755]
[1059, 9747, 9752, 9760]
[1522, 9747, 9754, 9758]
[4716, 9747, 9748, 9768]
[2317, 9746, 9751, 9766]
[5907, 9747, 9751, 9755]
[622, 9747, 9753, 9769]
[4218, 9747, 9752, 9758]
[70, 9747, 9754, 9757]
[2158, 9747, 9754, 9767]
[4402, 9747, 9753, 9763]
[5823, 9747, 9754, 9760]
[2367, 9747, 9750, 9765]
[994, 9747, 9748, 9755]
[5071, 9747, 9752, 9755]
[4648, 9747, 9754, 9757]
[2499, 9747, 9751, 9769]
[4232, 9747, 9749, 9760]
[2270, 9747, 9748, 9756]
[4251, 9747, 9751, 9766]
[3257, 9747, 9754, 9766]
[3008, 9746, 9754, 9768]
[35, 9747, 9754, 9770]
[3275, 9747, 9754, 9767]
[1283, 9746, 9748, 9768]
[908, 9746, 9749, 9756]
[5115, 9747, 9748, 9768]
[3498, 9746, 9754, 9760]
[1248, 9746, 9754, 9766]
[5555, 9747, 9748, 9768]
[5366, 9746, 9752, 9756]
[1747, 9746, 9754, 9756]
[1303, 9746, 9748, 9775]
[1489, 9747, 9750, 9765]
[158, 9746, 9752, 9755]
[1285, 9747, 9752, 9763]
[1900, 9747, 9754, 9768]
[4287, 9747, 9754, 9758]
[2915, 9747, 9748, 9768]
[1752, 9747, 9752, 9755]
[2410, 9746, 9752, 9756]
[2950, 9747, 9752, 9757]
[2784, 9747, 9751, 9755]
[4804, 9747, 9754, 9760]
[2257, 9747, 9753, 9769]
[671, 9746, 9752, 9756]
[1347, 9746, 9748, 9766]
[4730, 9747, 9754, 9758]
[278, 9747, 9754, 9756]
[4746, 9746, 9748, 9775]
[2819, 9747, 9749, 9760]
[4577, 9747, 9752, 9760]
[4394, 9747, 9754, 9758]
[4667, 9747, 9748, 9768]
[1877, 9747, 9754, 9768]
[519, 9747, 9750, 9765]
[3438, 9747, 9754, 9766]
[1740, 9746, 9748, 9756]
[5449, 9747, 9754, 9768]
[837, 9747, 9754, 9763]
[2526, 9747, 9751, 9757]
[1155, 9746, 9753, 9769]
[1671, 9747, 9754, 9773]
[2980, 9746, 9749, 9773]
[4861, 9747, 9748, 9756]
[961, 9747, 9752, 9757]
[5147, 9747, 9749, 9760]
[5582, 9747, 9751, 9758]
[3065, 9747, 9752, 9758]
[3640, 9746, 9748, 9755]
[2529, 9747, 9748, 9768]
[543, 9747, 9752, 9766]
[4560, 9747, 9750, 9765]
[2607, 9747, 9754, 9762]
[3750, 9747, 9751, 9766]
[1588, 9746, 9748, 9766]
[3402, 9747, 9749, 9764]
[5659, 9747, 9752, 9768]
[2834, 9747, 9752, 9758]
[4355, 9746, 9751, 9760]
[3630, 9746, 9752, 9762]
[5861, 9747, 9749, 9773]
[2671, 9747, 9752, 9755]
[2858, 9746, 9752, 9755]
[2537, 9747, 9754, 9760]
[1788, 9747, 9754, 9771]
[2090, 9746, 9751, 9756]
[5216, 9746, 9752, 9773]
[3739, 9747, 9750, 9755]
[4192, 9747, 9754, 9760]
[2415, 9747, 9752, 9773]
[4684, 9747, 9754, 9775]
[2134, 9747, 9750, 9765]
[1965, 9746, 9754, 9757]
[4480, 9747, 9748, 9768]
[504, 9747, 9754, 9762]
[635, 9747, 9754, 9775]
[1164, 9747, 9749, 9756]
[3, 9747, 9754, 9759]
[1423, 9747, 9753, 9769]
[4406, 9747, 9750, 9765]
[652, 9747, 9754, 9775]
[5871, 9747, 9749, 9755]
[2030, 9747, 9748, 9765]
[5750, 9747, 9754, 9775]
[5911, 9747, 9748, 9768]
[3897, 9746, 9748, 9768]
[5230, 9747, 9752, 9760]
[3680, 9747, 9751, 9757]
[3806, 9747, 9749, 9760]
[4060, 9747, 9748, 9764]
[4608, 9746, 9754, 9759]
[4898, 9747, 9754, 9768]
[4419, 9746, 9754, 9775]
[1663, 9747, 9753, 9755]
[4284, 9746, 9752, 9757]
[902, 9747, 9752, 9764]
[3458, 9747, 9754, 9766]
[3536, 9746, 9754, 9755]
[3984, 9747, 9750, 9765]
[5612, 9747, 9752, 9775]
[1412, 9747, 9748, 9775]
[3510, 9747, 9753, 9766]
[5769, 9747, 9749, 9755]
[2958, 9747, 9754, 9760]
[1485, 9747, 9754, 9758]
[347, 9747, 9751, 9760]
[926, 9747, 9752, 9755]
[5526, 9746, 9751, 9756]
[2378, 9747, 9753, 9758]
[2637, 9747, 9754, 9755]
[5673, 9747, 9752, 9761]
[1361, 9747, 9754, 9760]
[5514, 9747, 9748, 9760]
[1401, 9747, 9752, 9755]
[2323, 9747, 9752, 9775]
[4373, 9746, 9754, 9774]
[1386, 9746, 9754, 9757]
[2364, 9747, 9752, 9756]
[2822, 9746, 9748, 9766]
[3832, 9746, 9750, 9765]
[4253, 9747, 9751, 9760]
[3017, 9746, 9752, 9755]
[3794, 9746, 9754, 9758]
[1493, 9747, 9752, 9756]
[324, 9747, 9750, 9765]
[3431, 9746, 9754, 9757]
[557, 9746, 9749, 9756]
[927, 9746, 9748, 9768]
[2983, 9747, 9749, 9755]
[3126, 9747, 9752, 9758]
[5415, 9747, 9752, 9766]
[3377, 9747, 9754, 9756]
[2438, 9746, 9754, 9755]
[3737, 9747, 9752, 9767]
[259, 9747, 9751, 9760]
[4588, 9746, 9749, 9757]
[1596, 9746, 9750, 9765]
[2670, 9747, 9750, 9765]
[1875, 9747, 9754, 9767]
[3593, 9746, 9754, 9759]
[5174, 9747, 9754, 9771]
[1675, 9747, 9752, 9757]
[1797, 9746, 9751, 9757]
[5636, 9747, 9750, 9765]
[616, 9746, 9754, 9766]
[2025, 9747, 9751, 9766]
[711, 9746, 9749, 9771]
[1717, 9746, 9749, 9766]
[549, 9747, 9752, 9764]
[5092, 9746, 9749, 9760]
[3340, 9746, 9753, 9769]
[3798, 9747, 9750, 9765]
[251, 9747, 9748, 9770]
[5966, 9746, 9749, 9766]
[2168, 9746, 9754, 9760]
[3977, 9747, 9748, 9765]
[3726, 9746, 9754, 9771]
[4441, 9746, 9754, 9755]
[3281, 9746, 9751, 9769]
[3958, 9747, 9753, 9756]
[1619, 9747, 9754, 9758]
[3074, 9747, 9752, 9764]
[2405, 9747, 9752, 9763]
[3000, 9747, 9749, 9759]
[5897, 9747, 9748, 9768]
[3857, 9746, 9754, 9759]
[4282, 9747, 9754, 9757]
[5934, 9746, 9754, 9767]
[4264, 9747, 9752, 9760]
[913, 9746, 9753, 9764]
[5517, 9747, 9748, 9758]
[3457, 9747, 9754, 9760]
[1903, 9746, 9748, 9766]
[520, 9747, 9748, 9768]
[4593, 9746, 9754, 9755]
[4131, 9747, 9751, 9764]
[784, 9747, 9753, 9769]
[1405, 9747, 9754, 9768]
[93, 9746, 9752, 9763]
[3366, 9747, 9754, 9755]
[3186, 9747, 9748, 9768]
[1238, 9747, 9751, 9760]
[167, 9747, 9752, 9766]
[4551, 9747, 9754, 9758]
[4609, 9747, 9748, 9759]
[1435, 9747, 9748, 9768]
[2571, 9747, 9749, 9775]
[228, 9747, 9754, 9775]
[1516, 9747, 9752, 9764]
[3125, 9747, 9748, 9768]
[4916, 9746, 9754, 9766]
[5725, 9747, 9748, 9768]
[3799, 9746, 9750, 9765]
[3519, 9747, 9752, 9758]
[2019, 9747, 9754, 9768]
[149, 9747, 9752, 9755]
[1402, 9747, 9750, 9765]
[196, 9747, 9748, 9775]
[1610, 9747, 9754, 9767]
[1378, 9746, 9749, 9770]
[538, 9746, 9752, 9759]
[3634, 9747, 9748, 9768]
[591, 9747, 9753, 9773]
[649, 9747, 9752, 9766]
[4414, 9746, 9748, 9775]
[2166, 9746, 9750, 9765]
[4749, 9747, 9754, 9775]
[5567, 9746, 9751, 9773]
[5029, 9747, 9751, 9759]
[3265, 9747, 9748, 9757]
[6029, 9747, 9752, 9759]
[3249, 9747, 9752, 9767]
[3792, 9747, 9752, 9764]
[1030, 9747, 9748, 9757]
[3083, 9747, 9752, 9757]
[5516, 9746, 9754, 9768]
[2673, 9747, 9754, 9757]
[1455, 9747, 9752, 9767]
[569, 9747, 9748, 9768]
[4643, 9746, 9754, 9759]
[5274, 9747, 9752, 9756]
[3844, 9747, 9748, 9768]
[599, 9747, 9752, 9756]
[1749, 9746, 9753, 9769]
[3651, 9747, 9754, 9775]
[5066, 9747, 9748, 9768]
[2205, 9746, 9749, 9755]
[153, 9747, 9754, 9757]
[3628, 9747, 9754, 9766]
[1439, 9747, 9750, 9755]
[1926, 9746, 9754, 9755]
[5389, 9746, 9748, 9768]
[3716, 9746, 9749, 9755]
[1713, 9747, 9752, 9764]
[2403, 9747, 9751, 9764]
[3077, 9747, 9752, 9767]
[4, 9747, 9751, 9764]
[2653, 9747, 9748, 9768]
[684, 9747, 9754, 9771]
[6023, 9747, 9750, 9775]
[2172, 9747, 9753, 9756]
[2173, 9747, 9748, 9768]
[497, 9747, 9754, 9758]
[5045, 9747, 9754, 9760]
[4824, 9747, 9754, 9775]
[4751, 9747, 9754, 9768]
[3416, 9746, 9754, 9757]
[3653, 9746, 9748, 9755]
[2542, 9746, 9749, 9766]
[4977, 9747, 9750, 9765]
[4205, 9746, 9751, 9757]
[3360, 9747, 9754, 9756]
[440, 9747, 9752, 9758]
[4863, 9747, 9754, 9760]
[2776, 9747, 9748, 9768]
[5499, 9747, 9754, 9767]
[977, 9746, 9754, 9774]
[4571, 9747, 9754, 9764]
[2076, 9747, 9752, 9760]
[830, 9747, 9754, 9760]
[4311, 9746, 9752, 9757]
[3479, 9747, 9751, 9760]
[3489, 9747, 9748, 9768]
[1194, 9747, 9754, 9767]
[466, 9746, 9754, 9775]
[3575, 9747, 9754, 9758]
[2104, 9747, 9748, 9755]
[1071, 9747, 9754, 9758]
[1940, 9747, 9751, 9771]
[471, 9747, 9748, 9768]
[4204, 9747, 9750, 9765]
[5824, 9747, 9754, 9758]
[486, 9747, 9754, 9770]
[4511, 9747, 9748, 9768]
[3707, 9747, 9754, 9767]
[2730, 9747, 9748, 9762]
[5889, 9747, 9751, 9770]
[2845, 9747, 9754, 9760]
[3550, 9747, 9752, 9758]
[780, 9746, 9750, 9765]
[5222, 9747, 9750, 9755]
[3753, 9746, 9754, 9766]
[2884, 9747, 9752, 9767]
[214, 9747, 9754, 9756]
[3872, 9746, 9752, 9764]
[2160, 9747, 9748, 9768]
[5379, 9747, 9754, 9764]
[1978, 9746, 9754, 9767]
[4247, 9747, 9748, 9755]
[1473, 9747, 9754, 9757]
[2691, 9747, 9748, 9768]
[1132, 9747, 9754, 9758]
[605, 9746, 9754, 9760]
[495, 9747, 9752, 9756]
[2994, 9747, 9754, 9758]
[4478, 9747, 9748, 9768]
[3284, 9746, 9754, 9764]
[3292, 9747, 9753, 9758]
[2639, 9747, 9748, 9765]
[434, 9747, 9754, 9763]
[3455, 9747, 9748, 9768]
[2192, 9747, 9754, 9768]
[319, 9747, 9749, 9758]
[3047, 9747, 9748, 9775]
[155, 9747, 9749, 9766]
[3619, 9747, 9751, 9767]
[273, 9746, 9748, 9756]
[3996, 9746, 9752, 9759]
[4975, 9747, 9748, 9756]
[5807, 9747, 9754, 9759]
[5359, 9747, 9754, 9759]
[3297, 9747, 9749, 9755]
[1143, 9747, 9753, 9758]
[5477, 9747, 9748, 9758]
[2128, 9747, 9754, 9770]
[3102, 9747, 9754, 9767]
[4882, 9747, 9754, 9756]
[5999, 9747, 9754, 9768]
[2975, 9747, 9753, 9769]
[1026, 9747, 9752, 9766]
[1385, 9747, 9752, 9773]
[6000, 9747, 9748, 9768]
[79, 9747, 9754, 9770]
[3763, 9747, 9749, 9756]
[3617, 9746, 9754, 9763]
[3069, 9746, 9752, 9767]
[952, 9746, 9748, 9755]
[4161, 9747, 9748, 9768]
[4105, 9746, 9748, 9768]
[288, 9747, 9748, 9773]
[2541, 9747, 9752, 9772]
[1122, 9746, 9754, 9759]
[379, 9746, 9748, 9768]
[1343, 9747, 9748, 9756]
[4580, 9746, 9750, 9765]
[3577, 9747, 9751, 9766]
[2431, 9747, 9749, 9758]
[2729, 9747, 9752, 9764]
[5314, 9747, 9754, 9767]
[4998, 9746, 9750, 9765]
[2717, 9746, 9753, 9769]
[3925, 9747, 9748, 9758]
[3568, 9747, 9754, 9756]
[5850, 9746, 9754, 9759]
[3460, 9747, 9750, 9755]
[5252, 9747, 9754, 9773]
[5357, 9746, 9751, 9760]
[2745, 9746, 9749, 9774]
[1073, 9747, 9753, 9755]
[4010, 9747, 9748, 9768]
[1396, 9747, 9754, 9755]
[3915, 9746, 9748, 9768]
[2614, 9746, 9748, 9768]
[2219, 9747, 9748, 9755]
[5623, 9747, 9752, 9773]
[899, 9747, 9754, 9762]
[958, 9747, 9753, 9756]
[4324, 9747, 9749, 9760]
[3211, 9746, 9754, 9759]
[125, 9747, 9754, 9770]
[594, 9747, 9754, 9755]
[2119, 9747, 9752, 9766]
[3697, 9747, 9751, 9760]
[3810, 9747, 9752, 9760]
[2804, 9747, 9754, 9764]
[5846, 9746, 9752, 9756]
[2955, 9747, 9752, 9766]
[919, 9746, 9748, 9771]
[4162, 9747, 9754, 9767]
[186, 9747, 9752, 9769]
[4778, 9747, 9754, 9755]
[5173, 9747, 9752, 9760]
[1403, 9747, 9754, 9767]
[2291, 9746, 9754, 9760]
[4083, 9746, 9754, 9755]
[4101, 9747, 9754, 9770]
[386, 9746, 9748, 9755]
[5217, 9746, 9752, 9759]
[812, 9747, 9749, 9766]
[5369, 9747, 9754, 9770]
[258, 9746, 9752, 9774]
[5786, 9747, 9754, 9770]
[3196, 9747, 9754, 9755]
[3110, 9747, 9754, 9758]
[90, 9747, 9748, 9756]
[2478, 9747, 9752, 9755]
[2400, 9746, 9749, 9760]
[132, 9747, 9754, 9755]
[672, 9747, 9754, 9767]
[3073, 9747, 9751, 9755]
[2785, 9747, 9751, 9759]
[3624, 9747, 9754, 9756]
[3128, 9747, 9754, 9768]
[1705, 9747, 9748, 9768]
[3618, 9747, 9751, 9763]
[1830, 9747, 9754, 9755]
[3315, 9747, 9749, 9755]
[17, 9747, 9748, 9768]
[3723, 9747, 9748, 9758]
[3409, 9747, 9748, 9756]
[3403, 9747, 9748, 9768]
[2903, 9747, 9749, 9758]
[2951, 9746, 9751, 9755]
[5494, 9747, 9754, 9764]
[354, 9746, 9749, 9760]
[2312, 9746, 9753, 9755]
[1137, 9747, 9754, 9755]
[1897, 9746, 9754, 9762]
[5627, 9747, 9753, 9755]
[4335, 9746, 9748, 9758]
[1393, 9747, 9754, 9758]
[4598, 9747, 9752, 9758]
[631, 9747, 9754, 9755]
[710, 9747, 9751, 9769]
[4093, 9747, 9749, 9757]
[2004, 9747, 9748, 9767]
[2454, 9746, 9748, 9774]
[5579, 9747, 9754, 9756]
[588, 9747, 9748, 9761]
[181, 9747, 9751, 9775]
[3905, 9747, 9748, 9762]
[3029, 9747, 9754, 9762]
[1800, 9747, 9754, 9767]
[178, 9747, 9754, 9764]
[2902, 9747, 9748, 9755]
[5687, 9746, 9749, 9755]
[1127, 9747, 9748, 9768]
[5908, 9747, 9754, 9758]
[813, 9746, 9749, 9755]
[4379, 9746, 9752, 9773]
[3554, 9746, 9748, 9774]
[3664, 9746, 9754, 9757]
[1379, 9747, 9752, 9760]
[4135, 9747, 9754, 9767]
